coil_id,source,produced_at,assigned_asset_id,grade,thickness_mm,width_mm,alpha_label,alpha_risk_score
1644,train,2026-05-08T08:23:54,HSM-DC-MND,SAE-1006,3.37,976.8,0,
611,train,2026-05-08T09:40:33,HSM-DC-MND,API-5L-X52,10.78,1031.6,0,
1528,train,2026-05-08T10:57:11,HSM-DC-MND,SAE-1018,2.43,1155.9,0,
773,train,2026-05-08T12:13:50,HSM-DC-MND,HRC-IS2062-E250,5.0,1129.0,0,
1564,train,2026-05-08T13:30:28,HSM-DC-MND,SAE-1018,3.71,974.5,0,
1423,train,2026-05-08T14:47:07,HSM-DC-MND,API-5L-X52,10.67,1357.4,0,
1257,train,2026-05-08T16:03:45,HSM-DC-MND,SAE-1006,11.37,913.9,0,
1397,train,2026-05-08T17:20:24,HSM-DC-MND,HRC-IS2062-E250,10.64,1300.6,0,
1490,train,2026-05-08T18:37:02,HSM-DC-MND,SAE-1006,6.53,1006.5,0,
831,train,2026-05-08T19:53:41,HSM-DC-MND,API-5L-X52,7.96,1166.7,0,
438,train,2026-05-08T21:10:19,HSM-DC-MND,SAE-1018,11.95,978.8,0,
228,train,2026-05-08T22:26:57,HSM-DC-MND,SAE-1018,9.16,1368.5,0,
1398,train,2026-05-08T23:43:36,HSM-DC-MND,SAE-1006,10.44,948.3,0,
1634,train,2026-05-09T01:00:14,HSM-DC-MND,HRC-IS2062-E350,8.03,1268.3,0,
636,train,2026-05-09T02:16:53,HSM-DC-MND,HRC-IS2062-E250,11.23,1416.3,0,
1533,train,2026-05-09T03:33:31,HSM-DC-MND,HRC-IS2062-E350,10.89,1479.2,0,
106,train,2026-05-09T04:50:10,HSM-DC-MND,SAE-1006,10.33,1433.6,0,
531,train,2026-05-09T06:06:48,HSM-DC-MND,SAE-1018,5.14,1405.8,1,
1518,train,2026-05-09T07:23:27,HSM-DC-MND,API-5L-X52,4.99,1510.2,0,
1573,train,2026-05-09T08:40:05,HSM-DC-MND,HRC-IS2062-E250,5.11,947.8,0,
959,train,2026-05-09T09:56:44,HSM-DC-MND,SAE-1006,9.87,1405.6,0,
1502,train,2026-05-09T11:13:22,HSM-DC-MND,HRC-IS2062-E350,10.6,1481.1,0,
1125,train,2026-05-09T12:30:01,HSM-DC-MND,SAE-1006,11.29,1076.0,0,
1351,train,2026-05-09T13:46:39,HSM-DC-MND,HRC-IS2062-E350,2.86,1328.1,0,
970,train,2026-05-09T15:03:17,HSM-DC-MND,SAE-1018,4.44,1294.1,0,
110,train,2026-05-09T16:19:56,HSM-DC-MND,HRC-IS2062-E250,3.78,1328.5,0,
71,train,2026-05-09T17:36:34,HSM-DC-MND,HRC-IS2062-E250,7.58,1537.2,0,
848,train,2026-05-09T18:53:13,HSM-DC-MND,SAE-1018,3.48,1087.7,0,
1437,train,2026-05-09T20:09:51,HSM-DC-MND,HRC-IS2062-E250,10.25,1212.7,0,
1174,train,2026-05-09T21:26:30,HSM-DC-MND,SAE-1018,9.75,1134.6,0,
260,train,2026-05-09T22:43:08,HSM-DC-MND,HRC-IS2062-E350,10.25,1169.4,0,
52,train,2026-05-09T23:59:47,HSM-DC-MND,SAE-1018,6.5,932.8,0,
1048,train,2026-05-10T01:16:25,HSM-DC-MND,API-5L-X52,9.69,1090.3,0,
368,train,2026-05-10T02:33:04,HSM-DC-MND,HRC-IS2062-E250,6.97,1334.7,0,
1466,train,2026-05-10T03:49:42,HSM-DC-MND,HRC-IS2062-E350,6.05,1233.7,0,
1029,train,2026-05-10T05:06:21,HSM-DC-MND,SAE-1018,4.99,1051.6,0,
956,train,2026-05-10T06:22:59,HSM-DC-MND,API-5L-X52,10.52,1159.2,0,
660,train,2026-05-10T07:39:38,HSM-DC-MND,HRC-IS2062-E250,7.93,1192.8,0,
190,train,2026-05-10T08:56:16,HSM-DC-MND,HRC-IS2062-E350,7.11,1441.6,0,
1608,train,2026-05-10T10:12:54,HSM-DC-MND,HRC-IS2062-E350,8.3,1119.0,0,
175,train,2026-05-10T11:29:33,HSM-DC-MND,SAE-1006,9.45,1156.3,0,
544,train,2026-05-10T12:46:11,HSM-DC-MND,HRC-IS2062-E250,7.49,1478.2,0,
90,train,2026-05-10T14:02:50,HSM-DC-MND,SAE-1006,5.85,1140.5,0,
1499,train,2026-05-10T15:19:28,HSM-DC-MND,API-5L-X52,11.62,918.7,1,
1631,train,2026-05-10T16:36:07,HSM-DC-MND,HRC-IS2062-E350,3.06,1504.2,0,
1559,train,2026-05-10T17:52:45,HSM-DC-MND,SAE-1018,6.05,1204.4,0,
1099,train,2026-05-10T19:09:24,HSM-DC-MND,HRC-IS2062-E250,9.76,1311.2,0,
1314,train,2026-05-10T20:26:02,HSM-DC-MND,API-5L-X52,10.63,1325.1,0,
1416,train,2026-05-10T21:42:41,HSM-DC-MND,HRC-IS2062-E250,9.33,1130.6,0,
1349,train,2026-05-10T22:59:19,HSM-DC-MND,HRC-IS2062-E250,7.7,1359.0,0,
951,train,2026-05-11T00:15:58,HSM-DC-MND,SAE-1006,4.78,1351.3,0,
1413,train,2026-05-11T01:32:36,HSM-DC-MND,API-5L-X52,3.87,1539.0,0,
423,train,2026-05-11T02:49:14,HSM-DC-MND,HRC-IS2062-E350,2.72,1289.8,0,
1004,train,2026-05-11T04:05:53,HSM-DC-MND,SAE-1018,2.33,1113.8,0,
1123,train,2026-05-11T05:22:31,HSM-DC-MND,API-5L-X52,6.16,1042.2,0,
177,train,2026-05-11T06:39:10,HSM-DC-MND,HRC-IS2062-E350,6.78,1277.4,0,
597,train,2026-05-11T07:55:48,HSM-DC-MND,HRC-IS2062-E250,2.54,987.5,0,
1039,train,2026-05-11T09:12:27,HSM-DC-MND,SAE-1006,5.95,1378.6,0,
458,train,2026-05-11T10:29:05,HSM-DC-MND,API-5L-X52,11.38,1133.3,0,
392,train,2026-05-11T11:45:44,HSM-DC-MND,SAE-1006,6.9,1098.4,0,
560,train,2026-05-11T13:02:22,HSM-DC-MND,HRC-IS2062-E350,7.07,916.2,0,
499,train,2026-05-11T14:19:01,HSM-DC-MND,SAE-1018,11.44,1136.7,0,
245,train,2026-05-11T15:35:39,HSM-DC-MND,API-5L-X52,4.24,1182.2,0,
1112,train,2026-05-11T16:52:18,HSM-DC-MND,HRC-IS2062-E350,1.81,1352.9,0,
1211,train,2026-05-11T18:08:56,HSM-DC-MND,SAE-1018,11.26,1367.0,0,
1571,train,2026-05-11T19:25:34,HSM-DC-MND,SAE-1018,11.53,1451.3,0,
945,train,2026-05-11T20:42:13,HSM-DC-MND,API-5L-X52,11.53,1493.4,0,
1267,train,2026-05-11T21:58:51,HSM-DC-MND,SAE-1018,2.23,1335.2,0,
796,train,2026-05-11T23:15:30,HSM-DC-MND,SAE-1006,5.45,1171.3,1,
396,train,2026-05-12T00:32:08,HSM-DC-MND,SAE-1018,6.02,1184.6,0,
1622,train,2026-05-12T01:48:47,HSM-DC-MND,SAE-1006,2.58,956.3,0,
1605,train,2026-05-12T03:05:25,HSM-DC-MND,HRC-IS2062-E350,8.02,1178.2,0,
549,train,2026-05-12T04:22:04,HSM-DC-MND,HRC-IS2062-E350,2.82,1162.0,0,
968,train,2026-05-12T05:38:42,HSM-DC-MND,HRC-IS2062-E250,9.49,1360.1,0,
589,train,2026-05-12T06:55:21,HSM-DC-MND,HRC-IS2062-E250,2.75,957.9,0,
482,train,2026-05-12T08:11:59,HSM-DC-MND,HRC-IS2062-E250,6.36,1299.1,0,
629,train,2026-05-12T09:28:38,HSM-DC-MND,HRC-IS2062-E250,11.21,1470.3,0,
886,train,2026-05-12T10:45:16,HSM-DC-MND,API-5L-X52,3.51,1023.6,0,
830,train,2026-05-12T12:01:54,HSM-DC-MND,HRC-IS2062-E250,5.75,1412.1,0,
59,train,2026-05-12T13:18:33,HSM-DC-MND,HRC-IS2062-E250,11.08,1437.6,0,
380,train,2026-05-12T14:35:11,HSM-DC-MND,HRC-IS2062-E350,10.54,1059.2,0,
1288,train,2026-05-12T15:51:50,HSM-DC-MND,HRC-IS2062-E350,2.15,961.8,0,
317,train,2026-05-12T17:08:28,HSM-DC-MND,API-5L-X52,3.71,1092.2,0,
1673,train,2026-05-12T18:25:07,HSM-DC-MND,API-5L-X52,8.48,1017.9,0,
294,train,2026-05-12T19:41:45,HSM-DC-MND,SAE-1018,5.75,1125.1,0,
82,train,2026-05-12T20:58:24,HSM-DC-MND,SAE-1006,6.98,1181.8,0,
721,train,2026-05-12T22:15:02,HSM-DC-MND,HRC-IS2062-E250,9.6,988.2,0,
679,train,2026-05-12T23:31:41,HSM-DC-MND,API-5L-X52,2.01,959.6,0,
11,train,2026-05-13T00:48:19,HSM-DC-MND,API-5L-X52,5.98,1280.0,0,
1574,train,2026-05-13T02:04:58,HSM-DC-MND,HRC-IS2062-E250,2.69,1180.7,0,
1356,train,2026-05-13T03:21:36,HSM-DC-MND,API-5L-X52,8.41,1157.6,0,
1101,train,2026-05-13T04:38:14,HSM-DC-MND,HRC-IS2062-E350,2.87,1364.3,0,
1204,train,2026-05-13T05:54:53,HSM-DC-MND,API-5L-X52,10.54,1095.8,0,
395,train,2026-05-13T07:11:31,HSM-DC-MND,SAE-1006,2.75,1390.3,0,
356,train,2026-05-13T08:28:10,HSM-DC-MND,API-5L-X52,6.04,1126.6,0,
1149,train,2026-05-13T09:44:48,HSM-DC-MND,API-5L-X52,11.2,1254.4,0,
839,train,2026-05-13T11:01:27,HSM-DC-MND,SAE-1018,10.86,1469.5,0,
1689,train,2026-05-13T12:18:05,HSM-DC-MND,SAE-1006,11.46,1412.4,0,
17,train,2026-05-13T13:34:44,HSM-DC-MND,HRC-IS2062-E250,3.28,1152.5,0,
1357,train,2026-05-13T14:51:22,HSM-DC-MND,HRC-IS2062-E250,6.74,1330.2,0,
1379,train,2026-05-13T16:08:01,HSM-DC-MND,HRC-IS2062-E350,2.8,933.9,0,
1600,train,2026-05-13T17:24:39,HSM-DC-MND,SAE-1006,9.8,1492.1,0,
1083,train,2026-05-13T18:41:18,HSM-DC-MND,SAE-1018,6.61,1487.9,1,
1684,train,2026-05-13T19:57:56,HSM-DC-MND,HRC-IS2062-E350,6.32,925.6,0,
187,train,2026-05-13T21:14:34,HSM-DC-MND,SAE-1006,10.73,1035.6,0,
743,train,2026-05-13T22:31:13,HSM-DC-MND,API-5L-X52,8.57,1426.0,0,
261,train,2026-05-13T23:47:51,HSM-DC-MND,HRC-IS2062-E350,6.31,1056.0,0,
1172,train,2026-05-14T01:04:30,HSM-DC-MND,API-5L-X52,7.21,1451.5,0,
372,train,2026-05-14T02:21:08,HSM-DC-MND,HRC-IS2062-E250,9.45,1216.9,0,
455,train,2026-05-14T03:37:47,HSM-DC-MND,HRC-IS2062-E250,3.77,1386.4,0,
1554,train,2026-05-14T04:54:25,HSM-DC-MND,HRC-IS2062-E250,6.51,1016.6,0,
1249,train,2026-05-14T06:11:04,HSM-DC-MND,HRC-IS2062-E350,10.35,1295.9,0,
765,train,2026-05-14T07:27:42,HSM-DC-MND,HRC-IS2062-E250,9.31,1100.9,0,
1629,train,2026-05-14T08:44:21,HSM-DC-MND,API-5L-X52,2.46,1477.0,0,
613,train,2026-05-14T10:00:59,HSM-DC-MND,SAE-1018,9.56,1132.0,0,
1419,train,2026-05-14T11:17:38,HSM-DC-MND,HRC-IS2062-E250,2.36,957.8,0,
1333,train,2026-05-14T12:34:16,HSM-DC-MND,HRC-IS2062-E250,5.18,1102.0,0,
1217,train,2026-05-14T13:50:54,HSM-DC-MND,SAE-1006,11.03,1302.0,0,
505,train,2026-05-14T15:07:33,HSM-DC-MND,HRC-IS2062-E350,5.65,1397.3,0,
271,train,2026-05-14T16:24:11,HSM-DC-MND,HRC-IS2062-E250,8.32,1149.7,0,
1243,train,2026-05-14T17:40:50,HSM-DC-MND,API-5L-X52,6.36,1275.3,0,
1536,train,2026-05-14T18:57:28,HSM-DC-MND,HRC-IS2062-E350,3.66,1549.2,0,
67,train,2026-05-14T20:14:07,HSM-DC-MND,SAE-1018,8.49,1197.7,0,
1411,train,2026-05-14T21:30:45,HSM-DC-MND,API-5L-X52,6.08,901.9,0,
208,train,2026-05-14T22:47:24,HSM-DC-MND,SAE-1006,6.84,1210.0,0,
37,train,2026-05-15T00:04:02,HSM-DC-MND,SAE-1018,11.35,1195.3,0,
1470,train,2026-05-15T01:20:41,HSM-DC-MND,HRC-IS2062-E250,1.93,1152.2,0,
906,train,2026-05-15T02:37:19,HSM-DC-MND,API-5L-X52,3.6,1505.2,0,
1315,train,2026-05-15T03:53:58,HSM-DC-MND,HRC-IS2062-E350,8.0,1411.8,0,
1376,train,2026-05-15T05:10:36,HSM-DC-MND,SAE-1006,11.42,1134.3,0,
1245,train,2026-05-15T06:27:15,HSM-DC-MND,SAE-1018,7.15,1352.0,0,
767,train,2026-05-15T07:43:53,HSM-DC-MND,SAE-1018,6.28,1058.8,0,
1476,train,2026-05-15T09:00:31,HSM-DC-MND,HRC-IS2062-E350,7.99,1266.1,0,
270,train,2026-05-15T10:17:10,HSM-DC-MND,API-5L-X52,4.95,1071.3,0,
320,train,2026-05-15T11:33:48,HSM-DC-MND,API-5L-X52,5.81,991.5,0,
1062,train,2026-05-15T12:50:27,HSM-DC-MND,SAE-1006,3.18,1176.3,0,
1051,train,2026-05-15T14:07:05,HSM-DC-MND,HRC-IS2062-E250,7.65,942.4,0,
127,train,2026-05-15T15:23:44,HSM-DC-MND,HRC-IS2062-E250,10.36,1318.7,0,
892,train,2026-05-15T16:40:22,HSM-DC-MND,HRC-IS2062-E350,5.89,909.9,0,
1390,train,2026-05-15T17:57:01,HSM-DC-MND,SAE-1018,2.89,1333.9,0,
415,train,2026-05-15T19:13:39,HSM-DC-MND,SAE-1006,2.91,1461.2,0,
737,train,2026-05-15T20:30:18,HSM-DC-MND,HRC-IS2062-E250,4.28,1315.8,0,
741,train,2026-05-15T21:46:56,HSM-DC-MND,HRC-IS2062-E250,5.81,1171.9,0,
1409,train,2026-05-15T23:03:35,HSM-DC-MND,SAE-1006,8.4,1464.1,0,
650,train,2026-05-16T00:20:13,HSM-DC-MND,SAE-1018,6.17,985.9,1,
1440,train,2026-05-16T01:36:51,HSM-DC-MND,SAE-1006,6.27,1477.7,0,
108,train,2026-05-16T02:53:30,HSM-DC-MND,SAE-1006,4.22,1442.9,0,
345,train,2026-05-16T04:10:08,HSM-DC-MND,SAE-1006,11.7,1518.4,0,
1283,train,2026-05-16T05:26:47,HSM-DC-MND,HRC-IS2062-E350,3.21,1426.6,0,
1142,train,2026-05-16T06:43:25,HSM-DC-MND,API-5L-X52,6.64,1247.0,0,
335,train,2026-05-16T08:00:04,HSM-DC-MND,HRC-IS2062-E350,3.16,1410.5,0,
1345,train,2026-05-16T09:16:42,HSM-DC-MND,SAE-1006,3.98,946.8,0,
431,train,2026-05-16T10:33:21,HSM-DC-MND,HRC-IS2062-E250,5.42,1390.1,0,
772,train,2026-05-16T11:49:59,HSM-DC-MND,API-5L-X52,6.72,1388.5,0,
1326,train,2026-05-16T13:06:38,HSM-DC-MND,SAE-1006,9.19,1472.5,0,
1458,train,2026-05-16T14:23:16,HSM-DC-MND,HRC-IS2062-E350,11.31,1412.6,0,
1164,train,2026-05-16T15:39:55,HSM-DC-MND,SAE-1006,2.26,1076.1,0,
561,train,2026-05-16T16:56:33,HSM-DC-MND,SAE-1018,9.6,1414.2,0,
887,train,2026-05-16T18:13:11,HSM-DC-MND,HRC-IS2062-E350,4.61,1138.3,0,
472,train,2026-05-16T19:29:50,HSM-DC-MND,HRC-IS2062-E250,10.52,1264.2,0,
881,train,2026-05-16T20:46:28,HSM-DC-MND,HRC-IS2062-E250,4.14,1059.5,0,
1400,train,2026-05-16T22:03:07,HSM-DC-MND,HRC-IS2062-E350,6.54,993.1,0,
204,train,2026-05-16T23:19:45,HSM-DC-MND,HRC-IS2062-E350,6.26,1212.8,0,
1113,train,2026-05-17T00:36:24,HSM-DC-MND,HRC-IS2062-E350,8.17,1201.0,0,
1577,train,2026-05-17T01:53:02,HSM-DC-MND,SAE-1018,8.37,1525.6,0,
1469,train,2026-05-17T03:09:41,HSM-DC-MND,HRC-IS2062-E250,5.99,1197.3,0,
1381,train,2026-05-17T04:26:19,HSM-DC-MND,HRC-IS2062-E250,9.19,1485.9,0,
1358,train,2026-05-17T05:42:58,HSM-DC-MND,API-5L-X52,7.38,1237.1,0,
1272,train,2026-05-17T06:59:36,HSM-DC-MND,HRC-IS2062-E350,11.21,1490.0,0,
1393,train,2026-05-17T08:16:15,HSM-DC-MND,API-5L-X52,6.36,1218.4,0,
1550,train,2026-05-17T09:32:53,HSM-DC-MND,SAE-1018,6.22,1518.0,0,
1484,train,2026-05-17T10:49:31,HSM-DC-MND,HRC-IS2062-E350,4.5,1544.6,0,
1679,train,2026-05-17T12:06:10,HSM-DC-MND,SAE-1018,6.64,1165.0,0,
188,train,2026-05-17T13:22:48,HSM-DC-MND,HRC-IS2062-E350,8.77,1545.7,0,
795,train,2026-05-17T14:39:27,HSM-DC-MND,SAE-1006,8.36,1364.1,0,
827,train,2026-05-17T15:56:05,HSM-DC-MND,SAE-1018,8.23,1501.4,0,
569,train,2026-05-17T17:12:44,HSM-DC-MND,API-5L-X52,10.8,1066.7,0,
222,train,2026-05-17T18:29:22,HSM-DC-MND,HRC-IS2062-E350,9.18,1251.5,0,
94,train,2026-05-17T19:46:01,HSM-DC-MND,API-5L-X52,2.21,1541.1,0,
1036,train,2026-05-17T21:02:39,HSM-DC-MND,API-5L-X52,2.92,1438.3,0,
158,train,2026-05-17T22:19:18,HSM-DC-MND,HRC-IS2062-E250,10.86,975.5,0,
1041,train,2026-05-17T23:35:56,HSM-DC-MND,HRC-IS2062-E350,11.3,1000.1,0,
18,train,2026-05-18T00:52:35,HSM-DC-MND,HRC-IS2062-E350,2.44,1501.1,0,
819,train,2026-05-18T02:09:13,HSM-DC-MND,SAE-1018,8.12,1327.8,1,
647,train,2026-05-18T03:25:51,HSM-DC-MND,HRC-IS2062-E250,3.37,1508.8,0,
124,train,2026-05-18T04:42:30,HSM-DC-MND,HRC-IS2062-E250,4.56,1518.2,0,
1177,train,2026-05-18T05:59:08,HSM-DC-MND,API-5L-X52,6.84,986.7,0,
596,train,2026-05-18T07:15:47,HSM-DC-MND,SAE-1018,8.23,1246.8,0,
310,train,2026-05-18T08:32:25,HSM-DC-MND,SAE-1018,9.85,1030.7,0,
649,train,2026-05-18T09:49:04,HSM-DC-MND,SAE-1018,5.54,1098.2,0,
725,train,2026-05-18T11:05:42,HSM-DC-MND,SAE-1018,5.2,1111.4,0,
1682,train,2026-05-18T12:22:21,HSM-DC-MND,SAE-1006,4.36,929.8,0,
966,train,2026-05-18T13:38:59,HSM-DC-MND,SAE-1006,5.25,989.7,0,
1680,train,2026-05-18T14:55:38,HSM-DC-MND,SAE-1018,6.54,999.5,0,
218,train,2026-05-18T16:12:16,HSM-DC-MND,API-5L-X52,10.24,1450.9,0,
324,train,2026-05-18T17:28:55,HSM-DC-MND,HRC-IS2062-E250,7.64,955.6,0,
1510,train,2026-05-18T18:45:33,HSM-DC-MND,SAE-1018,9.7,1055.1,0,
29,train,2026-05-18T20:02:11,HSM-DC-MND,HRC-IS2062-E350,7.85,1061.0,0,
1690,train,2026-05-18T21:18:50,HSM-DC-MND,SAE-1006,3.68,1520.0,0,
389,train,2026-05-18T22:35:28,HSM-DC-MND,HRC-IS2062-E350,2.46,1193.4,0,
794,train,2026-05-18T23:52:07,HSM-DC-MND,SAE-1006,11.73,1373.9,1,
1035,train,2026-05-19T01:08:45,HSM-DC-MND,HRC-IS2062-E350,10.17,1010.6,0,
1236,train,2026-05-19T02:25:24,HSM-DC-MND,HRC-IS2062-E350,9.69,1508.3,0,
465,train,2026-05-19T03:42:02,HSM-DC-MND,SAE-1006,11.61,1150.6,0,
711,test,2026-05-19T04:58:41,HSM-DC-MND,HRC-IS2062-E250,11.07,1218.4,,
1542,test,2026-05-19T06:15:19,HSM-DC-MND,API-5L-X52,2.22,1170.7,,
1232,test,2026-05-19T07:31:58,HSM-DC-MND,HRC-IS2062-E350,8.71,1278.3,,
600,test,2026-05-19T08:48:36,HSM-DC-MND,HRC-IS2062-E350,6.82,1231.3,,
1087,test,2026-05-19T10:05:15,HSM-DC-MND,SAE-1006,7.43,1136.5,,
1401,test,2026-05-19T11:21:53,HSM-DC-MND,HRC-IS2062-E250,4.7,1329.3,,
217,test,2026-05-19T12:38:32,HSM-DC-MND,SAE-1006,9.41,1268.7,,
877,test,2026-05-19T13:55:10,HSM-DC-MND,SAE-1006,2.67,1098.0,,
1117,test,2026-05-19T15:11:48,HSM-DC-MND,SAE-1018,4.78,1235.6,,
555,test,2026-05-19T16:28:27,HSM-DC-MND,API-5L-X52,4.98,922.0,,
1095,test,2026-05-19T17:45:05,HSM-DC-MND,SAE-1018,11.69,1326.2,,
732,test,2026-05-19T19:01:44,HSM-DC-MND,API-5L-X52,11.34,973.3,,
1298,test,2026-05-19T20:18:22,HSM-DC-MND,HRC-IS2062-E250,9.25,1210.5,,
940,test,2026-05-19T21:35:01,HSM-DC-MND,SAE-1006,10.85,1275.5,,
1082,test,2026-05-19T22:51:39,HSM-DC-MND,SAE-1018,5.94,1049.0,,
735,test,2026-05-20T00:08:18,HSM-DC-MND,API-5L-X52,11.57,1534.6,,
923,test,2026-05-20T01:24:56,HSM-DC-MND,SAE-1006,3.98,960.1,,
1209,test,2026-05-20T02:41:35,HSM-DC-MND,SAE-1018,3.97,925.0,,
1138,test,2026-05-20T03:58:13,HSM-DC-MND,SAE-1006,9.41,1537.5,,
654,test,2026-05-20T05:14:52,HSM-DC-MND,SAE-1018,7.31,1429.5,,
215,test,2026-05-20T06:31:30,HSM-DC-MND,HRC-IS2062-E250,3.87,1210.2,,
403,test,2026-05-20T07:48:08,HSM-DC-MND,HRC-IS2062-E250,6.94,1157.9,,
1157,test,2026-05-20T09:04:47,HSM-DC-MND,HRC-IS2062-E350,9.89,1174.1,,
1556,test,2026-05-20T10:21:25,HSM-DC-MND,SAE-1018,8.94,1493.2,,
826,test,2026-05-20T11:38:04,HSM-DC-MND,SAE-1006,7.1,1468.4,,
857,test,2026-05-20T12:54:42,HSM-DC-MND,HRC-IS2062-E350,11.41,1271.0,,
239,test,2026-05-20T14:11:21,HSM-DC-MND,SAE-1018,5.65,1048.9,,
376,test,2026-05-20T15:27:59,HSM-DC-MND,HRC-IS2062-E250,10.43,1202.7,,
274,test,2026-05-20T16:44:38,HSM-DC-MND,SAE-1006,5.19,1438.8,,
1448,test,2026-05-20T18:01:16,HSM-DC-MND,SAE-1018,3.03,1058.5,,
459,test,2026-05-20T19:17:55,HSM-DC-MND,HRC-IS2062-E350,5.47,1075.4,,
2,test,2026-05-20T20:34:33,HSM-DC-MND,SAE-1006,11.08,1232.9,,
112,test,2026-05-20T21:51:12,HSM-DC-MND,API-5L-X52,11.02,1083.0,,
730,test,2026-05-20T23:07:50,HSM-DC-MND,SAE-1018,3.47,1008.3,,
1650,test,2026-05-21T00:24:28,HSM-DC-MND,API-5L-X52,10.12,994.0,,
1334,test,2026-05-21T01:41:07,HSM-DC-MND,HRC-IS2062-E250,3.46,1344.8,,
1049,test,2026-05-21T02:57:45,HSM-DC-MND,SAE-1018,9.86,1434.8,,
240,test,2026-05-21T04:14:24,HSM-DC-MND,SAE-1006,5.72,1122.7,,
829,test,2026-05-21T05:31:02,HSM-DC-MND,SAE-1018,9.71,1121.0,,
1183,test,2026-05-21T06:47:41,HSM-DC-MND,HRC-IS2062-E250,6.49,923.1,,
1425,test,2026-05-21T08:04:19,HSM-DC-MND,HRC-IS2062-E350,10.17,1090.2,,
1206,test,2026-05-21T09:20:58,HSM-DC-MND,SAE-1006,8.83,1156.9,,
1562,test,2026-05-21T10:37:36,HSM-DC-MND,HRC-IS2062-E250,11.66,1058.0,,
759,test,2026-05-21T11:54:15,HSM-DC-MND,SAE-1006,10.29,1365.8,,
100,test,2026-05-21T13:10:53,HSM-DC-MND,API-5L-X52,11.68,1344.5,,
282,test,2026-05-21T14:27:32,HSM-DC-MND,SAE-1018,11.23,1434.7,,
1647,test,2026-05-21T15:44:10,HSM-DC-MND,HRC-IS2062-E250,9.19,1247.4,,
419,test,2026-05-21T17:00:48,HSM-DC-MND,SAE-1018,7.85,1019.6,,
420,test,2026-05-21T18:17:27,HSM-DC-MND,SAE-1006,8.56,1195.8,,
1040,test,2026-05-21T19:34:05,HSM-DC-MND,HRC-IS2062-E350,3.88,1486.9,,
1463,test,2026-05-21T20:50:44,HSM-DC-MND,SAE-1018,2.93,1241.4,,
1597,test,2026-05-21T22:07:22,HSM-DC-MND,SAE-1006,5.99,1063.2,,
1583,test,2026-05-21T23:24:01,HSM-DC-MND,API-5L-X52,7.12,1088.8,,
537,test,2026-05-22T00:40:39,HSM-DC-MND,HRC-IS2062-E350,5.88,948.9,,
1513,test,2026-05-22T01:57:18,HSM-DC-MND,API-5L-X52,2.71,1299.6,,
599,test,2026-05-22T03:13:56,HSM-DC-MND,SAE-1018,11.32,1399.5,,
421,test,2026-05-22T04:30:35,HSM-DC-MND,API-5L-X52,5.8,1491.1,,
1526,test,2026-05-22T05:47:13,HSM-DC-MND,SAE-1018,9.19,1469.0,,
1161,test,2026-05-22T07:03:52,HSM-DC-MND,HRC-IS2062-E250,5.7,1356.0,,
1330,test,2026-05-22T08:20:30,HSM-DC-MND,HRC-IS2062-E250,7.33,1290.0,,
994,test,2026-05-22T09:37:08,HSM-DC-MND,API-5L-X52,8.45,1125.6,,
1602,test,2026-05-22T10:53:47,HSM-DC-MND,API-5L-X52,3.08,1137.1,,
1264,test,2026-05-22T12:10:25,HSM-DC-MND,API-5L-X52,8.36,1383.2,,
21,test,2026-05-22T13:27:04,HSM-DC-MND,HRC-IS2062-E250,7.17,1112.3,,
822,test,2026-05-22T14:43:42,HSM-DC-MND,SAE-1006,12.0,911.3,,
1027,test,2026-05-22T16:00:21,HSM-DC-MND,HRC-IS2062-E350,8.33,1510.3,,
1540,test,2026-05-22T17:16:59,HSM-DC-MND,HRC-IS2062-E350,8.56,1471.8,,
1145,test,2026-05-22T18:33:38,HSM-DC-MND,HRC-IS2062-E250,5.81,1427.1,,
302,test,2026-05-22T19:50:16,HSM-DC-MND,SAE-1018,4.27,1464.3,,
398,test,2026-05-22T21:06:55,HSM-DC-MND,API-5L-X52,2.42,1019.6,,
1418,test,2026-05-22T22:23:33,HSM-DC-MND,HRC-IS2062-E250,3.35,1005.4,,
1417,test,2026-05-22T23:40:12,HSM-DC-MND,HRC-IS2062-E350,4.4,1145.5,,
691,test,2026-05-23T00:56:50,HSM-DC-MND,API-5L-X52,7.86,924.3,,
685,test,2026-05-23T02:13:28,HSM-DC-MND,API-5L-X52,3.54,954.5,,
1534,test,2026-05-23T03:30:07,HSM-DC-MND,SAE-1018,10.92,1481.1,,
1025,test,2026-05-23T04:46:45,HSM-DC-MND,API-5L-X52,10.52,1392.1,,
1568,test,2026-05-23T06:03:24,HSM-DC-MND,SAE-1006,8.13,1159.9,,
694,test,2026-05-23T07:20:02,HSM-DC-MND,SAE-1006,6.9,1060.3,,
500,test,2026-05-23T08:36:41,HSM-DC-MND,HRC-IS2062-E350,6.14,929.1,,
1477,test,2026-05-23T09:53:19,HSM-DC-MND,SAE-1018,5.89,1437.6,,
1090,test,2026-05-23T11:09:58,HSM-DC-MND,HRC-IS2062-E250,1.93,1508.5,,
170,test,2026-05-23T12:26:36,HSM-DC-MND,HRC-IS2062-E350,4.11,1338.4,,
1179,test,2026-05-23T13:43:15,HSM-DC-MND,API-5L-X52,3.55,963.8,,
539,test,2026-05-23T14:59:53,HSM-DC-MND,HRC-IS2062-E250,7.21,1388.5,,
